poisonuos,cap-shape,cap-color,odor,stalk-shape,stalk-root,veil-type,ring-type
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,c,e,b,p,p
e,x,n,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,f,y,f,e,b,p,l
e,x,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,w,c,e,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,c,e,b,p,p
e,x,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,x,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,p,c,e,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,x,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,p,c,e,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,p,c,e,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,p,c,e,b,p,p
p,f,w,f,t,b,p,p
p,x,y,f,e,b,p,l
e,x,b,n,e,?,p,e
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,x,e,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,e,y,t,?,p,e
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,f,g,f,e,b,p,l
p,f,b,f,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,p,c,e,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,p,c,e,b,p,p
e,x,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,u,n,e,?,p,f
e,f,n,n,t,b,p,p
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,x,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,e,y,t,?,p,e
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,n,f,t,?,p,e
e,f,e,n,t,b,p,p
p,b,b,n,e,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,t,b,p,p
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,c,n,e,b,p,e
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,b,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,b,f,t,b,p,p
e,f,e,n,t,b,p,p
p,x,n,y,t,?,p,e
e,x,g,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,p,c,e,b,p,p
p,x,n,y,t,?,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,w,f,t,b,p,p
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,w,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,b,f,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,p,c,e,b,p,p
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
e,k,n,n,e,b,p,e
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,p,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,k,p,n,e,?,p,e
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,x,r,n,e,?,p,f
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,n,s,t,?,p,e
p,f,y,f,e,b,p,l
p,k,n,n,e,?,p,e
p,f,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,b,f,t,b,p,p
p,x,g,f,e,b,p,l
p,x,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
